,Layer,duration_time,timestamp,packet_length,payload_length
230,TCP,2020-04-03 14:50:30.041434,1585905630.041434,66,101
231,TCP,2020-04-03 14:50:30.041713,1585905630.041713,16450,218
232,TCP,2020-04-03 14:50:30.041742,1585905630.041742,66,218
233,TCP,2020-04-03 14:50:30.042044,1585905630.042044,16450,125
234,TCP,2020-04-03 14:50:30.042071,1585905630.042071,66,125
235,TCP,2020-04-03 14:50:30.042097,1585905630.042097,357,167
236,TCP,2020-04-03 14:50:30.042106,1585905630.042106,66,167
237,TCP,2020-04-03 14:50:30.044664,1585905630.044664,282,3
238,TCP,2020-04-03 14:50:30.045250,1585905630.04525,16450,101
239,TCP,2020-04-03 14:50:30.045564,1585905630.045564,16450,218
240,TCP,2020-04-03 14:50:30.045596,1585905630.045596,66,218
241,TCP,2020-04-03 14:50:30.045853,1585905630.045853,16450,125
242,TCP,2020-04-03 14:50:30.045906,1585905630.045906,357,167
243,TCP,2020-04-03 14:50:30.045913,1585905630.045913,66,167
244,TCP,2020-04-03 14:50:30.048361,1585905630.048361,282,3
245,TCP,2020-04-03 14:50:30.048941,1585905630.048941,16450,101
246,TCP,2020-04-03 14:50:30.049257,1585905630.049257,16450,218
247,TCP,2020-04-03 14:50:30.049310,1585905630.04931,66,218
248,TCP,2020-04-03 14:50:30.049549,1585905630.049549,16450,125
249,TCP,2020-04-03 14:50:30.049591,1585905630.049591,357,167
250,TCP,2020-04-03 14:50:30.049615,1585905630.049615,66,167
251,TCP,2020-04-03 14:50:30.052031,1585905630.052031,282,3
252,TCP,2020-04-03 14:50:30.052577,1585905630.052577,16450,101
253,TCP,2020-04-03 14:50:30.052884,1585905630.052884,16450,218
254,TCP,2020-04-03 14:50:30.052915,1585905630.052915,66,218
255,TCP,2020-04-03 14:50:30.053190,1585905630.05319,16450,125
256,TCP,2020-04-03 14:50:30.053234,1585905630.053234,357,167
257,TCP,2020-04-03 14:50:30.053241,1585905630.053241,66,167
258,TCP,2020-04-03 14:50:30.055681,1585905630.055681,282,3
259,TCP,2020-04-03 14:50:30.056289,1585905630.056289,16450,101
260,TCP,2020-04-03 14:50:30.056598,1585905630.056598,16450,218
261,TCP,2020-04-03 14:50:30.056628,1585905630.056628,66,218
262,TCP,2020-04-03 14:50:30.056898,1585905630.056898,16450,125
263,TCP,2020-04-03 14:50:30.056941,1585905630.056941,357,167
264,TCP,2020-04-03 14:50:30.056963,1585905630.056963,66,167
265,TCP,2020-04-03 14:50:30.059273,1585905630.059273,282,3
266,TCP,2020-04-03 14:50:30.059850,1585905630.05985,16450,101
267,TCP,2020-04-03 14:50:30.060172,1585905630.060172,16450,218
268,TCP,2020-04-03 14:50:30.060206,1585905630.060206,66,218
269,TCP,2020-04-03 14:50:30.060461,1585905630.060461,16450,125
270,TCP,2020-04-03 14:50:30.060504,1585905630.060504,357,167
271,TCP,2020-04-03 14:50:30.060510,1585905630.06051,66,167
272,TCP,2020-04-03 14:50:30.062942,1585905630.062942,282,3
273,TCP,2020-04-03 14:50:30.063493,1585905630.063493,16450,101
274,TCP,2020-04-03 14:50:30.063793,1585905630.063793,16450,218
275,TCP,2020-04-03 14:50:30.063824,1585905630.063824,66,218
276,TCP,2020-04-03 14:50:30.064116,1585905630.064116,16450,125
277,TCP,2020-04-03 14:50:30.064159,1585905630.064159,357,167
278,TCP,2020-04-03 14:50:30.064166,1585905630.064166,66,167
279,TCP,2020-04-03 14:50:30.068560,1585905630.06856,282,3
280,TCP,2020-04-03 14:50:30.069141,1585905630.069141,16450,101
281,TCP,2020-04-03 14:50:30.069440,1585905630.06944,16450,218
282,TCP,2020-04-03 14:50:30.069470,1585905630.06947,66,218
283,TCP,2020-04-03 14:50:30.069729,1585905630.069729,16450,125
284,TCP,2020-04-03 14:50:30.069771,1585905630.069771,357,167
285,TCP,2020-04-03 14:50:30.069777,1585905630.069777,66,167
286,TCP,2020-04-03 14:50:30.073084,1585905630.073084,282,3
287,TCP,2020-04-03 14:50:30.073635,1585905630.073635,16450,101
288,TCP,2020-04-03 14:50:30.073958,1585905630.073958,16450,218
289,TCP,2020-04-03 14:50:30.073992,1585905630.073992,66,218
290,TCP,2020-04-03 14:50:30.074252,1585905630.074252,16450,125
291,TCP,2020-04-03 14:50:30.074296,1585905630.074296,357,167
292,TCP,2020-04-03 14:50:30.074303,1585905630.074303,66,167
293,TCP,2020-04-03 14:50:31.795028,1585905631.795028,367,3
294,TCP,2020-04-03 14:50:31.795395,1585905631.795395,2631,1
295,TCP,2020-04-03 14:50:31.834986,1585905631.834986,66,1
296,TCP,2020-04-03 14:50:31.835878,1585905631.835878,367,3
297,TCP,2020-04-03 14:50:31.836241,1585905631.836241,2631,1
298,TCP,2020-04-03 14:50:31.836305,1585905631.836305,66,1
299,TCP,2020-04-03 14:50:31.892709,1585905631.892709,367,3
300,TCP,2020-04-03 14:50:31.893070,1585905631.89307,2631,1
301,TCP,2020-04-03 14:50:31.893180,1585905631.89318,66,1
302,TCP,2020-04-03 14:50:31.934154,1585905631.934154,367,3
303,TCP,2020-04-03 14:50:31.934457,1585905631.934457,2631,1
304,TCP,2020-04-03 14:50:31.934494,1585905631.934494,66,1
305,TCP,2020-04-03 14:50:33.065998,1585905633.065998,282,3
306,TCP,2020-04-03 14:50:33.066724,1585905633.066724,16450,101
307,TCP,2020-04-03 14:50:33.067046,1585905633.067046,16450,218
308,TCP,2020-04-03 14:50:33.067341,1585905633.067341,16450,125
309,TCP,2020-04-03 14:50:33.067416,1585905633.067416,66,125
310,TCP,2020-04-03 14:50:33.067420,1585905633.06742,66,125
311,TCP,2020-04-03 14:50:33.067423,1585905633.067423,66,125
312,TCP,2020-04-03 14:50:33.067431,1585905633.067431,357,167
313,TCP,2020-04-03 14:50:33.067441,1585905633.067441,66,167
314,TCP,2020-04-03 14:50:33.070079,1585905633.070079,282,3
315,TCP,2020-04-03 14:50:33.070673,1585905633.070673,16450,101
316,TCP,2020-04-03 14:50:33.070983,1585905633.070983,16450,218
317,TCP,2020-04-03 14:50:33.071267,1585905633.071267,16450,125
318,TCP,2020-04-03 14:50:33.071428,1585905633.071428,66,125
319,TCP,2020-04-03 14:50:33.071436,1585905633.071436,357,167
320,TCP,2020-04-03 14:50:33.074009,1585905633.074009,282,3
321,TCP,2020-04-03 14:50:33.074600,1585905633.0746,16450,101
322,TCP,2020-04-03 14:50:33.074890,1585905633.07489,16450,218
323,TCP,2020-04-03 14:50:33.075187,1585905633.075187,16450,125
324,TCP,2020-04-03 14:50:33.075349,1585905633.075349,66,125
325,TCP,2020-04-03 14:50:33.075357,1585905633.075357,357,167
326,TCP,2020-04-03 14:50:33.077862,1585905633.077862,282,3
327,TCP,2020-04-03 14:50:33.078473,1585905633.078473,16450,101
328,TCP,2020-04-03 14:50:33.078763,1585905633.078763,16450,218
329,TCP,2020-04-03 14:50:33.079060,1585905633.07906,16450,125
330,TCP,2020-04-03 14:50:33.079210,1585905633.07921,66,125
331,TCP,2020-04-03 14:50:33.079218,1585905633.079218,357,167
332,TCP,2020-04-03 14:50:33.081807,1585905633.081807,282,3
333,TCP,2020-04-03 14:50:33.082426,1585905633.082426,16450,101
334,TCP,2020-04-03 14:50:33.082717,1585905633.082717,16450,218
335,TCP,2020-04-03 14:50:33.083012,1585905633.083012,16450,125
336,TCP,2020-04-03 14:50:33.083162,1585905633.083162,66,125
337,TCP,2020-04-03 14:50:33.083170,1585905633.08317,357,167
338,TCP,2020-04-03 14:50:33.085726,1585905633.085726,282,3
339,TCP,2020-04-03 14:50:33.086326,1585905633.086326,16450,101
340,TCP,2020-04-03 14:50:33.086615,1585905633.086615,16450,218
341,TCP,2020-04-03 14:50:33.086896,1585905633.086896,16450,125
342,TCP,2020-04-03 14:50:33.087055,1585905633.087055,66,125
343,TCP,2020-04-03 14:50:33.087063,1585905633.087063,357,167
344,TCP,2020-04-03 14:50:33.089592,1585905633.089592,282,3
345,TCP,2020-04-03 14:50:33.090274,1585905633.090274,16450,101
346,TCP,2020-04-03 14:50:33.090564,1585905633.090564,16450,218
347,TCP,2020-04-03 14:50:33.090845,1585905633.090845,16450,125
348,TCP,2020-04-03 14:50:33.091069,1585905633.091069,66,125
349,TCP,2020-04-03 14:50:33.091077,1585905633.091077,357,167
350,TCP,2020-04-03 14:50:33.095665,1585905633.095665,282,3
351,TCP,2020-04-03 14:50:33.096244,1585905633.096244,16450,101
352,TCP,2020-04-03 14:50:33.096535,1585905633.096535,16450,218
353,TCP,2020-04-03 14:50:33.096675,1585905633.096675,66,218
354,TCP,2020-04-03 14:50:33.096867,1585905633.096867,16450,125
355,TCP,2020-04-03 14:50:33.096907,1585905633.096907,357,167
356,TCP,2020-04-03 14:50:33.096913,1585905633.096913,66,167
357,TCP,2020-04-03 14:50:33.100281,1585905633.100281,282,3
358,TCP,2020-04-03 14:50:33.100879,1585905633.100879,16450,101
359,TCP,2020-04-03 14:50:33.101206,1585905633.101206,16450,218
360,TCP,2020-04-03 14:50:33.101258,1585905633.101258,66,218
361,TCP,2020-04-03 14:50:33.101494,1585905633.101494,16450,125
362,TCP,2020-04-03 14:50:33.101536,1585905633.101536,357,167
363,TCP,2020-04-03 14:50:33.102231,1585905633.102231,66,167
364,TCP,2020-04-03 14:50:35.016164,1585905635.016164,367,3
365,TCP,2020-04-03 14:50:35.016525,1585905635.016525,2631,1
366,TCP,2020-04-03 14:50:35.055843,1585905635.055843,367,3
367,TCP,2020-04-03 14:50:35.056184,1585905635.056184,2631,1
368,TCP,2020-04-03 14:50:35.093811,1585905635.093811,367,3
369,TCP,2020-04-03 14:50:35.094140,1585905635.09414,2631,1
370,TCP,2020-04-03 14:50:35.133753,1585905635.133753,367,3
371,TCP,2020-04-03 14:50:35.134122,1585905635.134122,2631,1
372,TCP,2020-04-03 14:50:35.173987,1585905635.173987,66,1
373,TCP,2020-04-03 14:50:36.047460,1585905636.04746,282,3
374,TCP,2020-04-03 14:50:36.048679,1585905636.048679,16450,101
375,TCP,2020-04-03 14:50:36.048725,1585905636.048725,66,101
376,TCP,2020-04-03 14:50:36.049255,1585905636.049255,16450,218
377,TCP,2020-04-03 14:50:36.049289,1585905636.049289,66,218
378,TCP,2020-04-03 14:50:36.049787,1585905636.049787,16450,125
379,TCP,2020-04-03 14:50:36.049816,1585905636.049816,66,125
380,TCP,2020-04-03 14:50:36.049867,1585905636.049867,357,167
381,TCP,2020-04-03 14:50:36.049878,1585905636.049878,66,167
382,TCP,2020-04-03 14:50:36.052316,1585905636.052316,282,3
383,TCP,2020-04-03 14:50:36.052972,1585905636.052972,16450,101
384,TCP,2020-04-03 14:50:36.053280,1585905636.05328,16450,218
385,TCP,2020-04-03 14:50:36.053575,1585905636.053575,16450,125
386,TCP,2020-04-03 14:50:36.053728,1585905636.053728,66,125
387,TCP,2020-04-03 14:50:36.053736,1585905636.053736,357,167
388,TCP,2020-04-03 14:50:36.056449,1585905636.056449,282,3
389,TCP,2020-04-03 14:50:36.057052,1585905636.057052,16450,101
390,TCP,2020-04-03 14:50:36.057356,1585905636.057356,16450,218
391,TCP,2020-04-03 14:50:36.057485,1585905636.057485,66,218
392,TCP,2020-04-03 14:50:36.057639,1585905636.057639,16450,125
393,TCP,2020-04-03 14:50:36.057678,1585905636.057678,357,167
394,TCP,2020-04-03 14:50:36.057701,1585905636.057701,66,167
395,TCP,2020-04-03 14:50:36.061711,1585905636.061711,282,3
396,TCP,2020-04-03 14:50:36.062323,1585905636.062323,16450,101
397,TCP,2020-04-03 14:50:36.062696,1585905636.062696,16450,218
398,TCP,2020-04-03 14:50:36.063010,1585905636.06301,16450,125
399,TCP,2020-04-03 14:50:36.063072,1585905636.063072,66,125
400,TCP,2020-04-03 14:50:36.063080,1585905636.06308,357,167
401,TCP,2020-04-03 14:50:36.065592,1585905636.065592,282,3
402,TCP,2020-04-03 14:50:36.066204,1585905636.066204,16450,101
403,TCP,2020-04-03 14:50:36.066503,1585905636.066503,16450,218
404,TCP,2020-04-03 14:50:36.066786,1585905636.066786,16450,125
405,TCP,2020-04-03 14:50:36.066932,1585905636.066932,66,125
406,TCP,2020-04-03 14:50:36.066939,1585905636.066939,357,167
407,TCP,2020-04-03 14:50:36.069434,1585905636.069434,282,3
408,TCP,2020-04-03 14:50:36.070022,1585905636.070022,16450,101
409,TCP,2020-04-03 14:50:36.070336,1585905636.070336,16450,218
410,TCP,2020-04-03 14:50:36.070619,1585905636.070619,16450,125
411,TCP,2020-04-03 14:50:36.070762,1585905636.070762,66,125
412,TCP,2020-04-03 14:50:36.070769,1585905636.070769,357,167
413,TCP,2020-04-03 14:50:36.073357,1585905636.073357,282,3
414,TCP,2020-04-03 14:50:36.073930,1585905636.07393,16450,101
415,TCP,2020-04-03 14:50:36.074271,1585905636.074271,16450,218
416,TCP,2020-04-03 14:50:36.074312,1585905636.074312,66,218
417,TCP,2020-04-03 14:50:36.074560,1585905636.07456,16450,125
418,TCP,2020-04-03 14:50:36.074605,1585905636.074605,357,167
419,TCP,2020-04-03 14:50:36.074611,1585905636.074611,66,167
420,TCP,2020-04-03 14:50:36.081377,1585905636.081377,282,3
421,TCP,2020-04-03 14:50:36.081933,1585905636.081933,16450,101
422,TCP,2020-04-03 14:50:36.082265,1585905636.082265,16450,218
423,TCP,2020-04-03 14:50:36.082306,1585905636.082306,66,218
424,TCP,2020-04-03 14:50:36.082555,1585905636.082555,16450,125
425,TCP,2020-04-03 14:50:36.082600,1585905636.0826,357,167
426,TCP,2020-04-03 14:50:36.082606,1585905636.082606,66,167
427,TCP,2020-04-03 14:50:36.087381,1585905636.087381,282,3
428,TCP,2020-04-03 14:50:36.087939,1585905636.087939,16450,101
429,TCP,2020-04-03 14:50:36.088257,1585905636.088257,16450,218
430,TCP,2020-04-03 14:50:36.088297,1585905636.088297,66,218
431,TCP,2020-04-03 14:50:36.088545,1585905636.088545,16450,125
432,TCP,2020-04-03 14:50:36.088590,1585905636.08859,357,167
433,TCP,2020-04-03 14:50:36.088596,1585905636.088596,66,167
434,TCP,2020-04-03 14:50:37.648754,1585905637.648754,74,167
435,TCP,2020-04-03 14:50:37.648774,1585905637.648774,74,167
436,TCP,2020-04-03 14:50:37.648789,1585905637.648789,66,167
437,TCP,2020-04-03 14:50:37.649159,1585905637.649159,84,53
438,TCP,2020-04-03 14:50:37.649168,1585905637.649168,66,53
439,TCP,2020-04-03 14:50:38.229184,1585905638.229184,367,3
440,TCP,2020-04-03 14:50:38.229547,1585905638.229547,2631,1
441,TCP,2020-04-03 14:50:38.268988,1585905638.268988,66,1
442,TCP,2020-04-03 14:50:38.269229,1585905638.269229,367,3
443,TCP,2020-04-03 14:50:38.269556,1585905638.269556,2631,1
444,TCP,2020-04-03 14:50:38.269589,1585905638.269589,66,1
445,TCP,2020-04-03 14:50:38.306472,1585905638.306472,367,3
446,TCP,2020-04-03 14:50:38.306746,1585905638.306746,2631,1
447,TCP,2020-04-03 14:50:38.334656,1585905638.334656,87,62
448,TCP,2020-04-03 14:50:38.336751,1585905638.336751,66,62
449,TCP,2020-04-03 14:50:38.337226,1585905638.337226,84,53
450,TCP,2020-04-03 14:50:38.337234,1585905638.337234,66,53
451,TCP,2020-04-03 14:50:38.337720,1585905638.33772,390,971
452,TCP,2020-04-03 14:50:38.340210,1585905638.34021,84,53
453,TCP,2020-04-03 14:50:38.345973,1585905638.345973,66,53
454,TCP,2020-04-03 14:50:38.346279,1585905638.346279,367,3
455,TCP,2020-04-03 14:50:38.346581,1585905638.346581,2631,1
456,TCP,2020-04-03 14:50:38.346620,1585905638.34662,66,1
457,TCP,2020-04-03 14:50:38.379984,1585905638.379984,66,1
458,TCP,2020-04-03 14:50:38.441299,1585905638.441299,190,371
459,TCP,2020-04-03 14:50:38.480993,1585905638.480993,66,371
460,TCP,2020-04-03 14:50:38.542083,1585905638.542083,190,371
461,TCP,2020-04-03 14:50:38.542183,1585905638.542183,66,371
462,TCP,2020-04-03 14:50:38.642780,1585905638.64278,190,371
463,TCP,2020-04-03 14:50:38.642822,1585905638.642822,66,371
464,TCP,2020-04-03 14:50:38.743506,1585905638.743506,190,371
465,TCP,2020-04-03 14:50:38.744100,1585905638.7441,66,371
466,TCP,2020-04-03 14:50:38.844251,1585905638.844251,190,371
467,TCP,2020-04-03 14:50:38.844321,1585905638.844321,66,371
468,TCP,2020-04-03 14:50:38.945000,1585905638.945,190,371
469,TCP,2020-04-03 14:50:38.945043,1585905638.945043,66,371
470,TCP,2020-04-03 14:50:39.045723,1585905639.045723,190,371
471,TCP,2020-04-03 14:50:39.045766,1585905639.045766,66,371
472,TCP,2020-04-03 14:50:39.050641,1585905639.050641,282,3
473,TCP,2020-04-03 14:50:39.051398,1585905639.051398,16450,101
474,TCP,2020-04-03 14:50:39.051484,1585905639.051484,66,101
475,TCP,2020-04-03 14:50:39.051712,1585905639.051712,16450,218
476,TCP,2020-04-03 14:50:39.051764,1585905639.051764,66,218
477,TCP,2020-04-03 14:50:39.052026,1585905639.052026,16450,125
478,TCP,2020-04-03 14:50:39.052076,1585905639.052076,357,167
479,TCP,2020-04-03 14:50:39.052087,1585905639.052087,66,167
480,TCP,2020-04-03 14:50:39.052096,1585905639.052096,66,167
481,TCP,2020-04-03 14:50:39.054538,1585905639.054538,282,3
482,TCP,2020-04-03 14:50:39.055121,1585905639.055121,16450,101
483,TCP,2020-04-03 14:50:39.055436,1585905639.055436,16450,218
484,TCP,2020-04-03 14:50:39.055492,1585905639.055492,66,218
485,TCP,2020-04-03 14:50:39.055727,1585905639.055727,16450,125
486,TCP,2020-04-03 14:50:39.055766,1585905639.055766,357,167
487,TCP,2020-04-03 14:50:39.055793,1585905639.055793,66,167
488,TCP,2020-04-03 14:50:39.058282,1585905639.058282,282,3
489,TCP,2020-04-03 14:50:39.058827,1585905639.058827,16450,101
490,TCP,2020-04-03 14:50:39.059141,1585905639.059141,16450,218
491,TCP,2020-04-03 14:50:39.059175,1585905639.059175,66,218
492,TCP,2020-04-03 14:50:39.059431,1585905639.059431,16450,125
493,TCP,2020-04-03 14:50:39.059476,1585905639.059476,357,167
494,TCP,2020-04-03 14:50:39.059483,1585905639.059483,66,167
495,TCP,2020-04-03 14:50:39.061822,1585905639.061822,282,3
496,TCP,2020-04-03 14:50:39.062420,1585905639.06242,16450,101
497,TCP,2020-04-03 14:50:39.062742,1585905639.062742,16450,218
498,TCP,2020-04-03 14:50:39.062795,1585905639.062795,66,218
499,TCP,2020-04-03 14:50:39.063049,1585905639.063049,16450,125
500,TCP,2020-04-03 14:50:39.063090,1585905639.06309,357,167
501,TCP,2020-04-03 14:50:39.063125,1585905639.063125,66,167
502,TCP,2020-04-03 14:50:39.065557,1585905639.065557,282,3
503,TCP,2020-04-03 14:50:39.066132,1585905639.066132,16450,101
504,TCP,2020-04-03 14:50:39.066431,1585905639.066431,16450,218
505,TCP,2020-04-03 14:50:39.066485,1585905639.066485,66,218
506,TCP,2020-04-03 14:50:39.066722,1585905639.066722,16450,125
507,TCP,2020-04-03 14:50:39.066762,1585905639.066762,357,167
508,TCP,2020-04-03 14:50:39.066783,1585905639.066783,66,167
509,TCP,2020-04-03 14:50:39.069080,1585905639.06908,282,3
510,TCP,2020-04-03 14:50:39.069623,1585905639.069623,16450,101
511,TCP,2020-04-03 14:50:39.069920,1585905639.06992,16450,218
512,TCP,2020-04-03 14:50:39.069955,1585905639.069955,66,218
513,TCP,2020-04-03 14:50:39.070223,1585905639.070223,16450,125
514,TCP,2020-04-03 14:50:39.070266,1585905639.070266,357,167
515,TCP,2020-04-03 14:50:39.070273,1585905639.070273,66,167
516,TCP,2020-04-03 14:50:39.072571,1585905639.072571,282,3
517,TCP,2020-04-03 14:50:39.073155,1585905639.073155,16450,101
518,TCP,2020-04-03 14:50:39.073464,1585905639.073464,16450,218
519,TCP,2020-04-03 14:50:39.073524,1585905639.073524,66,218
520,TCP,2020-04-03 14:50:39.073756,1585905639.073756,16450,125
521,TCP,2020-04-03 14:50:39.073797,1585905639.073797,357,167
522,TCP,2020-04-03 14:50:39.073817,1585905639.073817,66,167
523,TCP,2020-04-03 14:50:39.078109,1585905639.078109,282,3
524,TCP,2020-04-03 14:50:39.078655,1585905639.078655,16450,101
525,TCP,2020-04-03 14:50:39.078977,1585905639.078977,16450,218
526,TCP,2020-04-03 14:50:39.079006,1585905639.079006,66,218
527,TCP,2020-04-03 14:50:39.079266,1585905639.079266,16450,125
528,TCP,2020-04-03 14:50:39.079309,1585905639.079309,357,167
529,TCP,2020-04-03 14:50:39.079315,1585905639.079315,66,167
530,TCP,2020-04-03 14:50:39.082339,1585905639.082339,282,3
531,TCP,2020-04-03 14:50:39.082884,1585905639.082884,16450,101
532,TCP,2020-04-03 14:50:39.083200,1585905639.0832,16450,218
533,TCP,2020-04-03 14:50:39.083229,1585905639.083229,66,218
534,TCP,2020-04-03 14:50:39.083489,1585905639.083489,16450,125
535,TCP,2020-04-03 14:50:39.083533,1585905639.083533,357,167
536,TCP,2020-04-03 14:50:39.083540,1585905639.08354,66,167
537,TCP,2020-04-03 14:50:39.146442,1585905639.146442,190,371
538,TCP,2020-04-03 14:50:39.146486,1585905639.146486,66,371
539,TCP,2020-04-03 14:50:39.247183,1585905639.247183,190,371
540,TCP,2020-04-03 14:50:39.247230,1585905639.24723,66,371
541,TCP,2020-04-03 14:50:39.347932,1585905639.347932,190,371
542,TCP,2020-04-03 14:50:39.347975,1585905639.347975,66,371
543,TCP,2020-04-03 14:50:39.448666,1585905639.448666,190,371
544,TCP,2020-04-03 14:50:39.448714,1585905639.448714,66,371
545,TCP,2020-04-03 14:50:39.549393,1585905639.549393,190,371
546,TCP,2020-04-03 14:50:39.549443,1585905639.549443,66,371
547,TCP,2020-04-03 14:50:39.650371,1585905639.650371,190,371
548,TCP,2020-04-03 14:50:39.650416,1585905639.650416,66,371
549,TCP,2020-04-03 14:50:39.751078,1585905639.751078,190,371
550,TCP,2020-04-03 14:50:39.751120,1585905639.75112,66,371
551,TCP,2020-04-03 14:50:39.851782,1585905639.851782,190,371
552,TCP,2020-04-03 14:50:39.851828,1585905639.851828,66,371
553,TCP,2020-04-03 14:50:39.952483,1585905639.952483,190,371
554,TCP,2020-04-03 14:50:39.952534,1585905639.952534,66,371
555,TCP,2020-04-03 14:50:40.053240,1585905640.05324,190,371
556,TCP,2020-04-03 14:50:40.053288,1585905640.053288,66,371
557,TCP,2020-04-03 14:50:40.153971,1585905640.153971,190,371
558,TCP,2020-04-03 14:50:40.154019,1585905640.154019,66,371
559,TCP,2020-04-03 14:50:40.254674,1585905640.254674,190,371
560,TCP,2020-04-03 14:50:40.254732,1585905640.254732,66,371
561,TCP,2020-04-03 14:50:40.355433,1585905640.355433,190,371
562,TCP,2020-04-03 14:50:40.355524,1585905640.355524,66,371
563,TCP,2020-04-03 14:50:40.456236,1585905640.456236,190,371
564,TCP,2020-04-03 14:50:40.456271,1585905640.456271,66,371
565,TCP,2020-04-03 14:50:40.556914,1585905640.556914,190,371
566,TCP,2020-04-03 14:50:40.556968,1585905640.556968,66,371
567,TCP,2020-04-03 14:50:40.657663,1585905640.657663,190,371
568,TCP,2020-04-03 14:50:40.657707,1585905640.657707,66,371
569,TCP,2020-04-03 14:50:40.758374,1585905640.758374,190,371
570,TCP,2020-04-03 14:50:40.758420,1585905640.75842,66,371
571,TCP,2020-04-03 14:50:40.859221,1585905640.859221,190,371
572,TCP,2020-04-03 14:50:40.859268,1585905640.859268,66,371
573,TCP,2020-04-03 14:50:40.959943,1585905640.959943,190,371
574,TCP,2020-04-03 14:50:40.959993,1585905640.959993,66,371
575,TCP,2020-04-03 14:50:41.060674,1585905641.060674,190,371
576,TCP,2020-04-03 14:50:41.060721,1585905641.060721,66,371
577,TCP,2020-04-03 14:50:41.161423,1585905641.161423,190,371
578,TCP,2020-04-03 14:50:41.168033,1585905641.168033,66,371
579,TCP,2020-04-03 14:50:41.262148,1585905641.262148,190,371
580,TCP,2020-04-03 14:50:41.263822,1585905641.263822,66,371
581,TCP,2020-04-03 14:50:41.362883,1585905641.362883,190,371
582,TCP,2020-04-03 14:50:41.362960,1585905641.36296,66,371
583,TCP,2020-04-03 14:50:41.422610,1585905641.42261,367,3
584,TCP,2020-04-03 14:50:41.422962,1585905641.422962,2631,1
585,TCP,2020-04-03 14:50:41.462450,1585905641.46245,367,3
586,TCP,2020-04-03 14:50:41.462773,1585905641.462773,2631,1
587,TCP,2020-04-03 14:50:41.463653,1585905641.463653,190,371
588,TCP,2020-04-03 14:50:41.464990,1585905641.46499,66,371
589,TCP,2020-04-03 14:50:41.501985,1585905641.501985,66,371
590,TCP,2020-04-03 14:50:41.504292,1585905641.504292,367,3
591,TCP,2020-04-03 14:50:41.504610,1585905641.50461,2631,1
592,TCP,2020-04-03 14:50:41.504705,1585905641.504705,66,1
593,TCP,2020-04-03 14:50:41.547767,1585905641.547767,367,3
594,TCP,2020-04-03 14:50:41.548108,1585905641.548108,2631,1
595,TCP,2020-04-03 14:50:41.548164,1585905641.548164,66,1
596,TCP,2020-04-03 14:50:41.564347,1585905641.564347,190,371
597,TCP,2020-04-03 14:50:41.564983,1585905641.564983,66,371
598,TCP,2020-04-03 14:50:41.665059,1585905641.665059,190,371
599,TCP,2020-04-03 14:50:41.665470,1585905641.66547,66,371
600,TCP,2020-04-03 14:50:41.765831,1585905641.765831,190,371
601,TCP,2020-04-03 14:50:41.765875,1585905641.765875,66,371
602,TCP,2020-04-03 14:50:41.867047,1585905641.867047,190,371
603,TCP,2020-04-03 14:50:41.867090,1585905641.86709,66,371
604,TCP,2020-04-03 14:50:41.967838,1585905641.967838,190,371
605,TCP,2020-04-03 14:50:41.967881,1585905641.967881,66,371
606,TCP,2020-04-03 14:50:42.045859,1585905642.045859,282,3
607,TCP,2020-04-03 14:50:42.046644,1585905642.046644,16450,101
608,TCP,2020-04-03 14:50:42.046725,1585905642.046725,66,101
609,TCP,2020-04-03 14:50:42.046962,1585905642.046962,16450,218
610,TCP,2020-04-03 14:50:42.047005,1585905642.047005,66,218
611,TCP,2020-04-03 14:50:42.047259,1585905642.047259,16450,125
612,TCP,2020-04-03 14:50:42.047285,1585905642.047285,66,125
613,TCP,2020-04-03 14:50:42.047312,1585905642.047312,357,167
614,TCP,2020-04-03 14:50:42.047320,1585905642.04732,66,167
615,TCP,2020-04-03 14:50:42.049555,1585905642.049555,282,3
616,TCP,2020-04-03 14:50:42.050125,1585905642.050125,16450,101
617,TCP,2020-04-03 14:50:42.050425,1585905642.050425,16450,218
618,TCP,2020-04-03 14:50:42.050457,1585905642.050457,66,218
619,TCP,2020-04-03 14:50:42.050735,1585905642.050735,16450,125
620,TCP,2020-04-03 14:50:42.050782,1585905642.050782,357,167
621,TCP,2020-04-03 14:50:42.050789,1585905642.050789,66,167
622,TCP,2020-04-03 14:50:42.053096,1585905642.053096,282,3
623,TCP,2020-04-03 14:50:42.053685,1585905642.053685,16450,101
624,TCP,2020-04-03 14:50:42.054000,1585905642.054,16450,218
625,TCP,2020-04-03 14:50:42.054031,1585905642.054031,66,218
626,TCP,2020-04-03 14:50:42.054300,1585905642.0543,16450,125
627,TCP,2020-04-03 14:50:42.054345,1585905642.054345,357,167
628,TCP,2020-04-03 14:50:42.054352,1585905642.054352,66,167
629,TCP,2020-04-03 14:50:42.056807,1585905642.056807,282,3
630,TCP,2020-04-03 14:50:42.057382,1585905642.057382,16450,101
631,TCP,2020-04-03 14:50:42.057699,1585905642.057699,16450,218
632,TCP,2020-04-03 14:50:42.057736,1585905642.057736,66,218
633,TCP,2020-04-03 14:50:42.058009,1585905642.058009,16450,125
634,TCP,2020-04-03 14:50:42.058050,1585905642.05805,357,167
635,TCP,2020-04-03 14:50:42.058084,1585905642.058084,66,167
636,TCP,2020-04-03 14:50:42.060426,1585905642.060426,282,3
